,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
3595,Código: Add1088400,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,Nuevo Edificio Parque Mackenna,$ 400.000,"UF 13,55",1,1,36 m²,36 m²,1 m²,,18-06-2021,,,-33.4933519,-70.616637
3596,Código: Add1062853,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,Condominio Parque Mackenna,$ 270.000,"UF 9,14",1,1,37 m²,37 m²,27 m²,,18-06-2021,2020 1ºSem,27,-33.4929977,-70.6147719
3597,Código: Add1094554,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,DEPTO. 1 AMBIENTE CON ESTAC. METRO CAMINO AGRICOLA,$ 290.000,"UF 9,82",1,1,,28 m²,28 m²,,02-07-2021,,,-33.4917505,-70.6175309
3598,Código: Add1094554,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,DEPTO. 1 AMBIENTE CON ESTAC. METRO CAMINO AGRICOLA,$ 290.000,"UF 9,82",1,1,,28 m²,28 m²,,02-07-2021,,,-33.4917505,-70.6175309
3599,Código: 201048291,Casa,Casa en Arriendo Colina - Metropolitana Ver ubicación,lo arcaya,$ 2.000.000,"UF 67,73",5,4,6.000 m²,280 m²,,,24-06-2021,,,-33.2458,-70.6928
3600,Código: 202005458,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Barrio Yungay,$ 395.000,"UF 13,38",1,1,,70 m²,70 m²,,24-06-2021,2020 1ºSem,36,-33.4417,-70.6752
3601,Código: Add1090302,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"Depto amplio tipo estudio en Garcia Reyes 81, Santiago",$ 250.000,"UF 8,47",1,1,36 m²,30 m²,36 m²,,24-06-2021,2020 1ºSem,35,-33.4448868,-70.6708868
3602,Código: Add1064324,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Excelente Dpto. Condominio García Reyes 30 piso 7,$ 380.000,"UF 12,87",2,2,1 m²,58 m²,58 m²,,07-05-2021,2020 1ºSem,35,-33.4468722,-70.6707472
3603,Código: 202011151,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,Departamento de 3D/ 1B,$ 300.000,"UF 10,16",3,1,,50 m²,50 m²,,27-05-2021,2020 1ºSem,36,-33.5158,-70.6475
3604,,,,,$ 320.000,"UF 10,84",3,1,60 m²,60 m²,60 m²,,19-05-2021,,,-33.5157744,-70.6475337
3605,,,,,$ 340.000,"UF 11,51",3,1,,54 m²,54 m²,,06-05-2021,2020 1ºSem,36,-33.5158,-70.6475
3606,Código: Add704736,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,ESTACION METRO CIUDAD DEL NIÑO - ESTACION METRO LO OVALLE,$ 330.000,"UF 11,18",3,1,5 m²,5 m²,5 m²,,27-02-2021,2020 1ºSem,36,-33.5161744,-70.6475077
3607,Código: Add1081789,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,METRO CHILE ESPAÑA / CON ESTACIONAMIENTO Y BODEGA / DISPONIBLE A PARTIR DEL 15 DE JUNIO,$ 430.000,"UF 14,56",1,1,,35 m²,37 m²,,08-06-2021,2020 1ºSem,59,-33.4557599,-70.5904426
3608,Código: 81490,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Juan Enrique Concha,$ 420.000,"UF 14,22",1,1,,38 m²,40 m²,,18-06-2021,2020 1ºSem,70,-33.4559,-70.5956
3609,Código: 202047384,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Irarrazaval 3360,$ 550.000,"UF 18,63",2,2,,52 m²,52 m²,,27-05-2021,2020 1ºSem,70,-33.4553,-70.5968
3610,,,,:titulo:,$ 400.000,"UF 13,55",1,1,,55 m²,55 m²,,26-05-2021,,,-33.455,-70.5959
3611,Código: KP45508,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,DEPARTAMENTO NUEVO DE 1D -1B - 1 ESTACIONAMIENTO CON TERRAZA ÑUÑOA,$ 400.000,"UF 13,55",1,1,,41 m²,,,16-04-2021,2020 1ºSem,70,-33.454,-70.5938
3612,Código: Add967130,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,SE ARRIENDA DEPARTAMENTO PLAZA ÑUÑOA,$ 550.000,"UF 18,63",,,,,75 m²,,16-11-2020,2020 1ºSem,59,-33.4575418,-70.5936632
3613,Código: Add1092851,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Hermoso departamento, cerca de todo, Ñuñoa.",$ 440.000,"UF 14,9",2,2,70 m²,,1 m²,,29-06-2021,2020 1ºSem,70,-33.4556195,-70.5981867
3614,Código: Add1075871,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,METRO CHILE-ESPAÑA / ÑUÑOA,UF 2.950,$ 87.111.966,1,1,1 m²,40 m²,1 m²,,28-05-2021,2020 1ºSem,70,-33.456957,-70.598106
3615,Código: 202004507,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,ALONSO DE ERCILLA / HOLANDA,$ 750.000,"UF 25,4",2,2,,75 m²,85 m²,45.887.499,30-06-2021,2020 1ºSem,70,-33.4518,-70.5973
3616,Código: 202170645,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Jose Pedro Alessandri con Irarrazaval,$ 400.000,"UF 13,55",1,1,,445 m²,453 m²,,25-05-2021,2020 1ºSem,70,-33.4556,-70.5982
3617,Código: 1266,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,BROWN NORTE CON JULIA ZEGERS,$ 590.000,"UF 19,98",3,2,,90 m²,92 m²,,01-07-2021,2020 1ºSem,48,-33.4509,-70.5916
3618,Código: Add629381,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Se Arrienda Departamento Santiago,$ 400.000,"UF 13,55",2,2,,55 m²,1 m²,,23-06-2021,2020 1ºSem,50,-33.4378194,-70.6364035
3619,Código: 202010646,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,AV. LIBERTADOR BERNARDO O´HIGGINS / REÑACA / RAMON CORVALAN MELGAREJO,$ 260.000,"UF 8,8",1,1,,30 m²,33 m²,,10-07-2020,2020 1ºSem,50,-33.4379,-70.6362
3620,Código: 201006835,Casa,Casa en Arriendo Providencia - Metropolitana Ver ubicación,Seminario // Ricardo Matte Pérez,UF 80,$ 2.362.358,10,3,500 m²,362 m²,,,15-04-2021,,,-33.4398,-70.6301
3621,Código: 26707,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Depto. Arriendo Vitacura/Tabancura,$ 1.200.000,"UF 40,64",3,2,,145 m²,165 m²,185.172.235,03-03-2020,2020 1ºSem,92,-33.438,-70.638
3622,,,,Parque Forestal Edificio de Kulczewski,$ 650.000,"UF 22,01",4,2,,,134 m²,,24-03-2021,2020 1ºSem,59,-33.4371069,-70.6399594
3623,Código: Add1093981,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,se arrienda estupendo departamento con vista al oriente,$ 350.000,"UF 11,85",3,1,1.500 m²,75 m²,75 m²,37.604.293,01-07-2021,2020 1ºSem,50,-33.4397468,-70.6385083
3624,Código: 202005214,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Santo Domingo 1736,$ 230.000,"UF 7,79",1,1,,30 m²,30 m²,19.558.874,19-02-2021,2020 1ºSem,46,-33.4375,-70.6619
3625,Código: 202005375,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Santa Ana,$ 265.000,"UF 8,97",1,1,,"23,3 m²","23,3 m²",,24-06-2021,2020 1ºSem,46,-33.4374,-70.662
3626,Código: 202011305,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,depto 1d1b con balcon piso 4,$ 300.000,"UF 10,16",1,1,,31 m²,34 m²,,02-06-2021,2020 1ºSem,46,-33.4371,-70.6637
3627,Código: Add1093049,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Departamento Nuevo En Arriendo. Metro Santa Ana Y Cumming. Brasil 601. Comuna de Santiago Centro.,$ 280.000,"UF 9,48",1,1,"34,9 m²",32 m²,"32,4 m²",226.870.063,29-06-2021,2020 1ºSem,46,-33.4374266,-70.6642933
3628,Código: Add1057635,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Excelente Departamento Barrio Brasil Metro Santa Ana,$ 190.000,"UF 6,43",1,1,,25 m²,24 m²,19.297.286,26-04-2021,2020 1ºSem,46,-33.4361336,-70.6635458
3629,,,,,,,,,,,,,,,,,
3630,,,,,,,,,,,,,,,,,
3631,Código: 202005276,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Pio XI / Las Hualtatas,$ 800.000,"UF 27,09",2,2,,70 m²,78 m²,103.206.131,29-05-2021,2020 1ºSem,89,-33.4009,-70.5808
3632,,,,,,,,,,,,,,,,,
3633,Código: 202005650,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Las Hualtatas // Pio XI,$ 850.000,"UF 28,78",3,3,,100 m²,120 m²,,15-04-2021,2020 1ºSem,89,-33.4006,-70.5819
3634,Código: Add1051089,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,"Se arrienda dpto en las Hualtatas, Vitacura",$ 1.800.000,"UF 60,96",5,5,,265 m²,265 m²,287.573.472,15-04-2021,2020 1ºSem,91,-33.4020126,-70.5875236
3635,Código: KP44491,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,DISPONIBLE DEPTO. AMOBLADO EN ARRIENDO KENNEDY 5947,$ 550.000,"UF 18,63",1,1,,42 m²,,,24-06-2021,2020 1ºSem,89,-33.4028,-70.5833
3636,Código: 202013653,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"COLEGIO ALEMAN, CERRO COLORADO, MANQUEHUE, VISTA INCREIBLE AL PARQUE JUAN PABLO II",$ 1.200.000,"UF 40,64",3,3,,145 m²,160 m²,,13-05-2021,2020 1ºSem,70,-33.4036,-70.5809
3637,Código: KP31631,Casa,Casa en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Arriendo Gran Casa 600 m2 de terreno, Ñuñoa",$ 1.800.000,"UF 60,96",5,2,,595 m²,,,31-08-2020,2020 1ºSem,58,-33.4576,-70.6185
3638,Código: 81576,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Duble Almeyda,$ 580.000,"UF 19,64",2,2,,1 m²,1 m²,,19-06-2021,2020 1ºSem,68,-33.4545,-70.6167
3639,Código: KP31628,Casa,Casa en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Arriendo Casa Ideal para Casa de Reposo, Ñuñoa",$ 3.300.000,"UF 111,75",5,2,,595 m²,,,31-08-2020,,,-33.4577,-70.6184
3640,,,,,:precioUF:,,1,1,,18 m²,18 m²,23.910.502,11-01-2021,,,-33.4538,-70.6103
3641,Código: Add1057624,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,NUEVO RECIÉN ENTREGADO,$ 590.000,"UF 19,98",2,2,1 m²,,45 m²,,26-04-2021,2020 1ºSem,68,-33.4506169,-70.6133374
3642,Código: 35595,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Lincoyán,$ 400.000,"UF 13,55",1,1,,41 m²,45 m²,,01-07-2021,2020 1ºSem,68,-33.4524,-70.6191
3643,Código: Add1029347,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Ñuble. Con Estacionamiento y Bodega,$ 360.000,"UF 12,19",2,1,1 m²,45 m²,45 m²,,12-03-2021,2020 1ºSem,56,-33.4659138,-70.6299713
3644,Código: Add1075827,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,$320.000 Arriendo 2 dorm 1 baño,$ 320.000,"UF 10,84",2,1,,,41 m²,29.182.124,14-06-2021,2020 1ºSem,56,-33.466777,-70.6279532
3645,Código: Add1085189,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Metro Ñuble,$ 600.000,"UF 20,32",3,2,1 m²,,72 m²,,14-06-2021,2020 1ºSem,58,-33.4647991,-70.6248395
3646,Código: Add1079981,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,ARRIENDO DEPARTAMENTO DE 2D 1B 1E 1Bg. A PASOS DEL METRO ESTACIÓN ÑUBLE COMUNA DE ÑUÑOA / OPORTUNIDAD DISPONIBILIDAD INMEDIATA,$ 340.000,"UF 11,51",2,1,42 m²,42 m²,42 m²,,04-06-2021,2020 1ºSem,58,-33.4664675,-70.6239565
3647,Código: 202001244,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,STA ELENA / VICUÑA MACKENNA,$ 300.000,"UF 10,16",1,1,,100 m²,100 m²,31.150.196,24-06-2021,,,-33.4603,-70.6284
3648,Código: 1497019,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,ARRIENDO METRO ÑUBLE / MAULE / SANTA ELENA,$ 360.000,"UF 12,19",2,1,,43 m²,,,28-05-2021,2020 1ºSem,56,-33.4656,-70.6289
3649,Código: 1537901,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,ARRIENDO METRO ÑUBLE / MAULE / SANTA ELENA,$ 296.000,"UF 10,02",1,1,,30 m²,,,01-02-2021,2020 1ºSem,56,-33.4656,-70.6289
3650,Código: 202010878,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,San Eugenio // Metro Ñuble,$ 390.000,"UF 13,21",2,1,,45 m²,47 m²,,19-05-2021,2020 1ºSem,58,-33.4665,-70.624
3651,Código: 201001244,Casa,Casa en Arriendo Santiago - Metropolitana Ver ubicación,STA ELENA / VICUÑA MACKENNA,$ 300.000,"UF 10,16",1,1,100 m²,100 m²,,31.150.196,24-06-2021,,,-33.4603,-70.6284
3652,Código: 1856949,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,ARRIENDO METRO ÑUBLE / MAULE / SANTA ELENA,$ 408.000,"UF 13,82",2,2,,55 m²,,,28-05-2021,2020 1ºSem,56,-33.4656,-70.6289
3653,Código: 33136,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Maule,"UF 12,7",$ 375.024,2,1,,41 m²,43 m²,,01-07-2021,2020 1ºSem,56,-33.4654,-70.6293
3654,Código: 202048068,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,KF_ Metro Macul,$ 550.000,"UF 18,63",3,2,,83 m²,90 m²,,16-06-2021,2020 1ºSem,43,-33.508,-70.5909
3655,Código: Add1089681,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,BELLO DEPTO.Y COMODO EN LA COMUNA DE MACUL,$ 420.000,"UF 14,22",2,2,,,51 m²,,22-06-2021,2020 1ºSem,43,-33.5080575,-70.5920277
3656,Código: 3198,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,ESPOZ PENTHOUSE,$ 3.400.000,"UF 115,14",4,4,,140 m²,260 m²,,13-05-2021,2020 1ºSem,91,-33.3979,-70.5919
3657,Código: 3306,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,PARQUE BICENTENARIO,$ 1.500.000,"UF 50,8",3,4,,175 m²,200 m²,,13-05-2021,2020 1ºSem,91,-33.3963,-70.5999
3658,Código: 210,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,ALONSO SOTOMAYOR / ESPOZ / AMOBLADO,$ 1.400.000,"UF 47,41",4,3,,138 m²,161 m²,,02-04-2021,2020 1ºSem,91,-33.3965,-70.5904
3659,Código: Add961200,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,VESPUCIO NORTE - FRANCISCO DE AGUIRRE,$ 1.300.000,"UF 44,02",3,2,,,87 m²,88.864.201,06-11-2020,2020 1ºSem,91,-33.3918149,-70.5948231
3660,Código: 3127,Casa,Casa en Arriendo Lo Barnechea - Metropolitana Ver ubicación,TRAPENSES / PIE ANDINO,$ 3.300.000,"UF 111,75",5,4,1.500 m²,300 m²,,,16-06-2021,2020 1ºSem,84,-33.3221,-70.557
3661,Código: Add1074046,Casa,Casa en Arriendo Las Condes - Metropolitana Ver ubicación,"CASA COMERCIAL 5D/3B., PADRE HURTADO / ALTO LAS CONDES",$ 3.900.000,"UF 132,07",5,3,542 m²,232 m²,232 m²,,25-05-2021,2020 1ºSem,76,-33.3971981,-70.5447372
3662,Código: 6341,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,ALTO LAS CONDES,$ 430.000,"UF 14,56",1,1,,43 m²,47 m²,,25-11-2020,2020 1ºSem,109,-33.394,-70.5469
3663,Código: 202048469,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,"Duplex Mar Jónico, vista despejada norte!",$ 1.490.000,"UF 50,46",4,4,,126 m²,146 m²,,26-06-2021,2020 1ºSem,86,-33.3845,-70.5573
3664,Código: 202011161,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Amplio Depto. en Vitacura 4D/3B/EST/BOD,$ 800.000,"UF 27,09",4,3,,150 m²,150 m²,,27-05-2021,2020 1ºSem,60,-33.3861,-70.5588
3665,Código: 201005341,Casa,Casa en Arriendo Vitacura - Metropolitana Ver ubicación,Raoul Duffy/San Félix,UF 71,$ 2.096.593,4,3,742 m²,160 m²,,,02-06-2021,2020 1ºSem,108,-33.3879,-70.5594
3666,Código: 82044,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Cerro Colorado #6028,$ 500.000,"UF 16,93",1,1,,55 m²,65 m²,,01-07-2021,,,-33.3462,-70.2696
3667,Código: 202005191,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Metro Tobalaba / El Bosque / El Canelo,$ 400.000,"UF 13,55",1,1,,50 m²,53 m²,,10-04-2021,2020 1ºSem,75,-33.4213,-70.599
3668,Código: Add1083880,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,https://www.goplaceit.com/cl/propiedad/arriendo/departamento/providencia/8283507-moderno-departamento-amoblado-zona-exclusiva-plaza-las-lilas,$ 900.000,"UF 30,48",3,3,120 m²,120 m²,120 m²,,11-06-2021,2020 1ºSem,75,-33.4286851,-70.5980584
3669,Código: 306,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,LUIS THAYER OJEDA Y CARLOS ANTUNEZ,$ 415.000,"UF 14,05",1,1,,50 m²,50 m²,,02-06-2021,2020 1ºSem,75,-33.4292,-70.599
3670,Código: Add1062781,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Ramon Soto Mayor 2926 - Metro Cristóbal Colon,$ 500.000,"UF 16,93",2,2,60 m²,,1 m²,,05-05-2021,2020 1ºSem,75,-33.4264176,-70.593112
3671,Código: 202011943,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,PLAZA LAS LILAS / HERNANDO DE AGUIRRE,$ 425.000,"UF 14,39",1,1,,45 m²,45 m²,,24-06-2021,2020 1ºSem,75,-33.4292,-70.5973
3672,Código: 169,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,PLAZA LAS LILAS - METRO COLÓN,$ 480.000,"UF 16,25",1,1,,35 m²,42 m²,,13-05-2021,2020 1ºSem,75,-33.4273,-70.5922
3673,Código: KP48973,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Arriendo Departamento Carmen Sylva Providencia 2 Dorm,$ 520.000,"UF 17,61",2,2,,80 m²,,,12-06-2021,2020 1ºSem,75,-33.4238,-70.5966
3674,Código: 202010774,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Plaza Las Lilas,$ 1.100.000,"UF 37,25",3,3,,100 m²,120 m²,,16-05-2021,2020 1ºSem,75,-33.4265,-70.599
3675,Código: Add1071514,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Hermoso Y Acogedor Dpto Entre Metro Tobalaba Y Colon 2d/2b,$ 570.000,"UF 19,3",2,2,60 m²,,60 m²,,23-05-2021,2020 1ºSem,75,-33.4236176,-70.5963385
3676,Código: 478,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,HERNANDO DE AGUIRRE / CARLOS ANTUNEZ / PROVIDENCIA,$ 1.100.000,"UF 37,25",3,3,,100 m²,120 m²,,27-05-2021,2020 1ºSem,75,-33.4265,-70.599
3677,Código: 202048336,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Orquideas con Los Copihues,$ 480.000,"UF 16,25",1,1,,45 m²,48 m²,,24-06-2021,2020 1ºSem,75,-33.4245,-70.5946
3678,Código: Add1092840,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"Se arrienda cómodo departamento en Providencia, tres dormitorios, 130 Mts2",$ 680.000,"UF 23,03",3,2,,130 m²,,,29-06-2021,2020 1ºSem,75,-33.4256774,-70.5975185
3679,Código: Add1094523,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Depto El Bosque - El Canelo,$ 450.000,"UF 15,24",1,1,47 m²,42 m²,42 m²,,01-07-2021,2020 1ºSem,75,-33.4209773,-70.5990332
3680,Código: 202005646,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Apoquindo // Las Condes,$ 550.000,"UF 18,63",1,1,,39 m²,45 m²,,15-04-2021,2020 1ºSem,91,-33.406,-70.5576
3681,Código: Add1062848,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Departamento a pasos del metro Hernando de Magallanes,"UF 18,64",$ 550.429,,,58 m²,50 m²,32 m²,40.833.834,05-05-2021,2020 1ºSem,82,-33.4040753,-70.5551444
3682,Código: Add1029791,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Oportunidad Hermoso depto en Las Condes,$ 450.000,"UF 15,24",1,1,1 m²,,32 m²,,13-03-2021,2020 1ºSem,91,-33.4060536,-70.5578155
3683,Código: 202047625,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Apoquindo / Estadio Italiano,$ 430.000,"UF 14,56",1,1,,50 m²,56 m²,,04-06-2021,2020 1ºSem,91,-33.4072,-70.5597
3684,Código: Add1071306,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Se Arrienda estacionamiento Tiziano 363 Dpto. 32,$ 650.000,"UF 22,01",3,2,,,78 m²,54.377.976,20-05-2021,2020 1ºSem,82,-33.4059677,-70.5519357
3685,Código: KP44399,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Departamento Las Condes (LC1),UF 24,$ 708.707,4,2,,80 m²,,,01-04-2021,2020 1ºSem,73,-33.4082,-70.5567
3686,Código: Add1029790,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Oportunidad!!! depto en Las Condes,UF 4.700,$ 138.788.556,1,1,32 m²,32 m²,32 m²,,12-03-2021,2020 1ºSem,91,-33.4060536,-70.5578155
3687,,,,,,,,,,,,,,,,-33.4040754,-70.5555054
3688,Código: Add1062848,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Departamento a pasos del metro Hernando de Magallanes,"UF 18,64",$ 550.429,,,58 m²,50 m²,32 m²,40.833.834,05-05-2021,2020 1ºSem,82,-33.4040753,-70.5551444
3689,Código: Add1029791,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Oportunidad Hermoso depto en Las Condes,$ 450.000,"UF 15,24",1,1,1 m²,,32 m²,,13-03-2021,2020 1ºSem,91,-33.4060536,-70.5578155
3690,Código: 202047625,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Apoquindo / Estadio Italiano,$ 430.000,"UF 14,56",1,1,,50 m²,56 m²,,04-06-2021,2020 1ºSem,91,-33.4072,-70.5597
3691,Código: Add1071306,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Se Arrienda estacionamiento Tiziano 363 Dpto. 32,$ 650.000,"UF 22,01",3,2,,,78 m²,54.377.976,20-05-2021,2020 1ºSem,82,-33.4059677,-70.5519357
3692,Código: KP44399,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Departamento Las Condes (LC1),UF 24,$ 708.707,4,2,,80 m²,,,01-04-2021,2020 1ºSem,73,-33.4082,-70.5567
3693,Código: Add1029790,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Oportunidad!!! depto en Las Condes,UF 4.700,$ 138.788.556,1,1,32 m²,32 m²,32 m²,,12-03-2021,2020 1ºSem,91,-33.4060536,-70.5578155
3694,Código: Add1093710,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Hermoso y Moderno Departamento 1D 1B Las Condes,$ 500.000,"UF 16,93",1,1,53 m²,43 m²,53 m²,,30-06-2021,2020 1ºSem,82,-33.4040754,-70.5555054
3695,Código: 202005760,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Los Trigales/ La Oración,$ 650.000,"UF 22,01",1,1,,42 m²,44 m²,,29-04-2021,2020 1ºSem,109,-33.4017,-70.5561
3696,Código: Add1081912,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Departamento Homs - Av. Apoquindo,$ 550.000,"UF 18,63",2,1,,,61 m²,62.224.691,09-06-2021,2020 1ºSem,91,-33.4069349,-70.5591691
3697,Código: Add936978,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,GRAL CAROL URZUA - METRO HERNANDO MAGALLANES,$ 480.000,"UF 16,25",1,1,49 m²,41 m²,41 m²,,30-09-2020,2020 1ºSem,91,-33.4061843,-70.5578708
3698,,,,,,,,,,,,,,,,,
3699,Código: Add1086185,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"Depto. 3D + 2B, a pasos de metro Hernando de Magallanes",UF 22,$ 649.648,3,2,,110 m²,,,15-06-2021,2020 1ºSem,82,-33.4070354,-70.5511783
3700,Código: Add736604,Departamento,Departamento en Arriendo San Joaquín - Metropolitana Ver ubicación,Espectacular Departamento STUDIO 1 baño en Metro Carlos Valdovinos,$ 240.000,"UF 8,13",1,1,,29 m²,,,30-06-2021,,,-33.4873554,-70.6201343
3701,Código: 202008414,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Carmen con Santa Isabel,$ 400.000,"UF 13,55",2,2,,50 m²,53 m²,,08-06-2021,2020 1ºSem,55,-33.4507,-70.6415
3702,Código: Add942503,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,ARTURO PRAT - METRO PARQUE ALMAGRO,$ 365.000,"UF 12,36",2,1,48 m²,48 m²,48 m²,,08-10-2020,2020 1ºSem,44,-33.452974,-70.6483534
3703,Código: 428,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"Santa Isabel 765, Santiago, Chile",$ 600.000,"UF 20,32",2,1,,50 m²,50 m²,,20-04-2021,2020 1ºSem,55,-33.4505,-70.6462
3704,Código: 54893,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,2 dormitorios - 2 baños,$ 350.000,"UF 11,85",2,2,,41 m²,46 m²,,18-11-2020,2020 1ºSem,55,-33.4504,-70.641
3705,Código: Add888862,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Parque Almagro. Oferta!!!,$ 370.000,"UF 12,53",2,2,1 m²,50 m²,50 m²,,11-06-2021,2020 1ºSem,55,-33.4500715,-70.6497019
