,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
4598,,,,,,,,,,,,,,,,,
4599,Código: 102005068,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Manquehue Norte / Joaquín Cerda (Dos Estacionamientos),UF 15.900,$ 469.518.732,3,2,,161 m²,203 m²,160.519.949,07-06-2021,2020 1ºSem,75,-33.3839,-70.5777
4600,Código: 101005059,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Borde Río / Escrivá de Balaguer,UF 28.900,$ 853.401.972,5,2,638 m²,200 m²,,334.443.372,12-05-2021,2020 1ºSem,98,-33.3808,-70.5728
4601,,,,,,,3,4,,140 m²,200 m²,195.189.163,18-05-2021,,,-33.3848,-70.5774
4602,Código: 21043,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Castillo / Plaza Turquia,UF 16.500,$ 487.236.420,3,3,,140 m²,170 m²,173.732.652,23-06-2021,2020 1ºSem,75,-33.3814,-70.5716
4603,Código: 101134804,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Espoz,UF 32.000,$ 944.943.360,3,5,729 m²,285 m²,,366.473.870,04-09-2020,2020 1ºSem,107,-33.3869,-70.5799
4604,Código: 101032388,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Camino el Bosque con Camino Melipilla,$ 140.000.000,"UF 4.741,02",5,4,144 m²,114 m²,,50.132.751,04-10-2019,2020 1ºSem,29,-33.5471,-70.7912
4605,Código: 1554576,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Maravillosa Casa de 3 pisos (421/600) - La Parva Alta,UF 58.000,$ 1.712.709.840,7,6,600 m²,421 m²,,,15-06-2019,,,-33.3341,-70.2888
4606,Código: 102073029,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,LA PARVA ALTA,UF 12.500,$ 369.118.500,5,4,,140 m²,156 m²,129.968.825,23-12-2019,,,-33.334,-70.2879
4607,Código: 1028057069-6,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,Caciques Chilenos norte,UF 8.500,$ 251.000.580,4,4,210 m²,145 m²,,78.216.943,05-06-2021,2020 1ºSem,44,-33.3557,-70.6674
4608,Código: 101074113,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,EXCELENTE ESTADO! COLEGIOS Y COMERCIO,UF 8.000,$ 236.235.840,4,4,365 m²,140 m²,,106.736.414,15-04-2020,2020 1ºSem,44,-33.3551,-70.6673
4609,Código: 1028057068-2,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,Los Caciques Chilenos norte,UF 8.500,$ 251.000.580,4,4,210 m²,145 m²,,78.216.943,10-06-2021,2020 1ºSem,44,-33.3557,-70.6674
4610,,,,,,,,,,,,,,,,,
4611,,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Gran Via,UF 68.890,$ 2.034.285.877,5,4,5.500 m²,350 m²,350 m²,559.674.442,09-03-2020,2020 1ºSem,79,-33.3684,-70.5548
4612,,,,Gran Vía / Vía Esmeralda,UF 45.000,$ 1.328.826.600,5,4,5.000 m²,380 m²,,649.327.445,25-10-2019,2020 1ºSem,79,-33.3671,-70.5574
4613,Código: 101039003,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 65.000,$ 1.919.416.200,5,5,5.000 m²,700 m²,,465.751.853,01-04-2019,2020 1ºSem,79,-33.3696,-70.5542
4614,Código: 101035448,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 60.000,$ 1.771.768.800,3,3,6.000 m²,1.150 m²,1.150 m²,834.506.824,02-01-2020,2020 1ºSem,79,-33.3665,-70.5594
4615,Código: 16643,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro Medio - Vitacura,UF 59.990,$ 1.771.473.505,4,5,6.657 m²,700 m²,200 m²,465.751.853,12-04-2021,2020 1ºSem,79,-33.3692,-70.5546
4616,,,,,,,3,3,,200 m²,220 m²,226.446.672,28-05-2021,,,-33.3524,-70.4929
4617,,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Esperanza / Barrio Yungay,$ 79.000.000,"UF 2.675,29",3,2,,50 m²,50 m²,35.976.490,22-05-2021,2020 1ºSem,38,-33.4365,-70.6759
4618,Código: 101201473,Casa,Casa en Venta Usado Santiago - Metropolitana Ver ubicación,Metro Cumming,$ 125.000.000,"UF 4.233,06",4,1,107 m²,85 m²,,26.748.018,16-10-2020,,,-33.4358,-70.6719
4619,Código: 28730,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Rafael Sotomayor,$ 72.000.000,"UF 2.438,24",2,1,,39 m²,39 m²,26.183.984,19-06-2021,2020 1ºSem,36,-33.4398,-70.6735
4620,Código: 102373529,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Mapocho,UF 2.650,$ 78.253.122,3,2,,63 m²,63 m²,37.105.186,24-12-2020,2020 1ºSem,37,-33.4321,-70.6713
4621,Código: 101040299,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Juan Moya / Castillo Velasco,$ 298.000.000,"UF 10.091,61",5,3,250 m²,195 m²,,85.713.427,07-06-2019,2020 1ºSem,61,-33.4627,-70.5876
4622,Código: 101132325,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Julia Bernstein/Alvaro casanova,UF 26.500,$ 782.531.220,5,5,1.046 m²,350 m²,,293.346.742,10-06-2021,2020 1ºSem,68,-33.4507,-70.5157
4623,Código: 101132371,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Talinay,UF 14.670,$ 433.197.471,3,2,600 m²,220 m²,,97.789.216,25-05-2021,2020 1ºSem,73,-33.4599,-70.5197
4624,Código: 6973,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,BRAMANTE,$ 468.000.000,"UF 15.848,57",3,2,650 m²,250 m²,,113.027.338,16-06-2021,2020 1ºSem,67,-33.4575,-70.5581
4625,Código: Add975051,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Bramante,UF 9.950,$ 293.818.326,3,2,158 m²,92 m²,92 m²,50.282.939,30-11-2020,2020 1ºSem,67,-33.4569288,-70.5577315
4626,Código: 101078690,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Tobalaba -Larrain,UF 8.400,$ 248.047.632,4,2,211 m²,95 m²,,80.818.010,08-06-2021,2020 1ºSem,61,-33.4518,-70.5595
4627,Código: Add742889,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Detective Heriberto Ortiz,UF 8.000,$ 236.235.840,,,149 m²,90 m²,90 m²,53.440.462,22-10-2019,2020 1ºSem,44,-33.4545388,-70.5517353
4628,Código: Add917645,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Bramante,UF 16.046,$ 473.830.036,4,3,610 m²,,250 m²,113.027.338,04-09-2020,2020 1ºSem,67,-33.4574833,-70.5580542
4629,Código: 101077392,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Los Prunos / Los Maitenes,UF 16.200,$ 478.377.576,5,4,598 m²,218 m²,,164.502.251,04-02-2021,2020 1ºSem,66,-33.4549,-70.5525
4630,Código: 28006,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Avda. Tobalaba,UF 8.290,$ 244.799.389,3,1,302 m²,69 m²,,66.689.548,28-05-2021,2020 1ºSem,67,-33.4564,-70.5562
4631,Código: 102005258,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Proyecto macul 3401,UF 3.800,$ 112.212.024,2,1,,50 m²,50 m²,324.637.140,11-06-2021,2020 1ºSem,48,-33.48452067,-70.60030639
4632,Código: 102014255,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Pedro De Valdivia / Agrícola,$ 72.000.000,"UF 2.438,24",2,1,,61 m²,63 m²,15.386.026,08-06-2021,2020 1ºSem,27,-33.4881,-70.6058
4633,Código: 102072360,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,SANTA BLANCA - CAM.LA CAPELLANIA,UF 9.200,$ 271.671.216,2,2,,95 m²,115 m²,98.934.677,16-01-2020,2020 1ºSem,85,-33.3564,-70.5323
4634,Código: 101078144,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Las Pataguas. SC,UF 31.900,$ 941.990.412,5,5,1.252 m²,383 m²,,465.042.509,16-06-2021,2020 1ºSem,79,-33.3522,-70.535
4635,Código: 101057786,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,José Alcalde Délano / Santa Blanca,UF 28.500,$ 841.590.180,6,5,1.260 m²,410 m²,410 m²,441.367.475,06-02-2019,2020 1ºSem,87,-33.3549,-70.5322
4636,Código: 101160867,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Santa Blanca - Las Pataguas,UF 42.000,$ 1.240.238.160,5,3,2.500 m²,400 m²,,486.983.901,30-10-2019,2020 1ºSem,79,-33.3546,-70.5317
4637,,,,,,:precioDespliegue:,4,4,1.252 m²,343 m²,343 m²,465.042.509,07-08-2019,,,-33.3521101,-70.5325364
4638,,,,,,,,,,,,,,,,,
4639,Código: 16514,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Las Pataguas - Lo Barnechea,UF 41.600,$ 1.228.426.368,4,4,1.200 m²,440 m²,,308.194.270,05-12-2018,2020 1ºSem,79,-33.3521,-70.5384
4640,Código: 101032641,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,los sauzales,UF 30.000,$ 885.884.400,5,5,1.355 m²,408 m²,,504.891.640,01-05-2020,2020 1ºSem,79,-33.3527,-70.5363
4641,Código: 101039535,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,El tranque/ Santa Blanca,UF 36.000,$ 1.063.061.280,5,,980 m²,470 m²,470 m²,526.232.989,06-02-2019,2020 1ºSem,87,-33.3598,-70.5366
4642,,,,,,,,,,,,,,,,,
4643,,,,,,,,,,,,,,,,,
4644,Código: 101073953,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,LAS PATAGUAS,UF 35.000,$ 1.033.531.800,6,5,1.144 m²,400 m²,,460.058.418,18-03-2020,2020 1ºSem,79,-33.3521,-70.5355
4645,,,,,UF 8.900,$ 262.812.372,2,2,,82 m²,10.000 m²,87.658.746,05-11-2020,2020 1ºSem,86,-33.3849,-70.5599
4646,Código: 102376184,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Mar Jónico,UF 6.400,$ 188.988.672,3,2,,80 m²,85 m²,86.570.582,04-06-2021,2020 1ºSem,86,-33.3821,-70.5528
4647,Código: 102076262,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Gallo - Las Tranqueras,UF 21.485,$ 634.440.877,3,3,,"147,7 m²","212,5 m²",114.825.609,29-10-2020,2020 1ºSem,86,-33.3843,-70.5552
4648,Código: 102076259,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Gallo - Las Tranqueras,UF 13.240,$ 390.970.315,3,3,,"107,4 m²","128,8 m²",134.857.180,29-10-2020,2020 1ºSem,86,-33.3843,-70.5552
4649,Código: 20527,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Monte Olimpo/Estadio Croata,UF 15.200,$ 448.848.096,3,2,258 m²,142 m²,,124.727.150,11-06-2021,2020 1ºSem,108,-33.3858,-70.5552
4650,Código: 53025,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Lira (LF)/General Jofré (LF),UF 2.650,$ 78.253.122,1,1,,38 m²,,37.717.974,01-06-2021,2020 1ºSem,55,-33.4465,-70.6401
4651,Código: 102045170,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Isidro / Marin,UF 3.500,$ 103.353.180,2,2,,43 m²,52 m²,37.583.807,16-12-2020,2020 1ºSem,55,-33.4483,-70.6438
4652,,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Asombroso y tranquilo / Metro Santa Lucia,UF 4.200,$ 124.023.816,3,2,,89 m²,89 m²,45.041.781,21-02-2021,2020 1ºSem,50,-33.4422,-70.6425
4653,Código: 102045472,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Rosa / Curicó,UF 2.000,$ 59.058.960,1,1,,28 m²,30 m²,23.074.176,20-04-2021,2020 1ºSem,55,-33.4471,-70.6453
4654,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,1,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,2020 1ºSem,50,-33.4427,-70.6407
4655,Código: 102114640,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Rosa Esquina Tarapacá,UF 2.202,$ 65.023.914,1,1,,33 m²,37 m²,31.541.021,18-04-2021,2020 1ºSem,55,-33.4473,-70.6455
4656,Código: 102041598,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Carmen / Metro Santa Lucia,UF 3.800,$ 112.212.024,2,2,,50 m²,54 m²,38.740.730,22-11-2019,2020 1ºSem,55,-33.4469,-70.6428
4657,,,,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,45 m²,33.382.780,10-06-2021,2020 1ºSem,55,-33.4487,-70.6415
4658,Código: 50254,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,SANTA ROSA- SAN ISIDRO/MARCOLETA . CERRO SANTA LUCIA,$ 82.900.000,"UF 2.807,36",2,2,,50 m²,,36.260.055,04-02-2021,2020 1ºSem,55,-33.4466,-70.6454
4659,Código: 102373294,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Isidro/ Curico,UF 2.800,$ 82.682.544,2,1,,43 m²,45 m²,33.974.365,10-12-2020,2020 1ºSem,50,-33.4453,-70.6439
4660,Código: 53048,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Francisco/Tarapaca,UF 2.700,$ 79.729.596,2,2,,51 m²,,24.291.102,03-06-2021,2020 1ºSem,55,-33.4472,-70.6469
4661,Código: 102060800,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Alameda - Carmen,UF 2.790,$ 82.387.249,1,1,,56 m²,56 m²,28.429.717,07-02-2019,2020 1ºSem,50,-33.4437,-70.6438
4662,,,,,,,,,,,,26.727.590,23-03-2020,,,-33.446621,-70.6460771
4663,Código: 102006764,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Rosa / Metro Santa Lucia,$ 100.000.000,"UF 3.386,45",2,1,,42 m²,44 m²,38.273.918,04-01-2020,2020 1ºSem,50,-33.4459,-70.6452
4664,Código: 102152352,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,METRO SANTA LUCIA,UF 2.700,$ 79.729.596,1,1,,32 m²,34 m²,29.166.290,25-09-2020,2020 1ºSem,50,-33.4427,-70.6448
4665,Código: 102376578,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Condor/ San Francisco,$ 73.000.000,"UF 2.472,11",2,2,,38 m²,39 m²,28.526.347,29-06-2021,2020 1ºSem,55,-33.4498,-70.6467
4666,Código: D5340,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,SANTA ROSA / PADRE ALONSO OVALLE,UF 4.300,$ 126.976.764,2,3,,71 m²,6 m²,,11-03-2019,2020 1ºSem,50,-33.4452,-70.6456
4667,Código: 102376218,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Tarapacá / San Francisco,UF 2.500,$ 73.823.700,2,2,,38 m²,38 m²,28.215.461,05-06-2021,2020 1ºSem,55,-33.4466,-70.6461
4668,Código: 51719,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,(MR) SANTA ISABEL/MANUEL ANTONIO TOCORNAL,UF 3.300,$ 97.447.284,2,1,,58 m²,,47.581.484,13-03-2021,2020 1ºSem,55,-33.4499,-70.6401
4669,Código: 1028063039-2,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Tarapacá,$ 130.000.000,"UF 4.402,38",3,2,,75 m²,75 m²,48.887.711,06-05-2021,2020 1ºSem,48,-33.4472,-70.6498
4670,Código: 1028024101-28,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Isidro,$ 89.000.000,"UF 3.013,94",2,2,,60 m²,60 m²,33.708.154,09-06-2021,2020 1ºSem,55,-33.4482,-70.6437
4671,Código: 1028026059-96,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Eleuterio Ramirez 780,UF 3.704,$ 109.377.193,2,1,,58 m²,62 m²,70.139.332,02-06-2021,2020 1ºSem,55,-33.4485,-70.6465
4672,Código: 102005187,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,"Calle Tarapaca, Conversable !",UF 2.700,$ 79.729.596,2,2,,50 m²,53 m²,28.215.461,10-06-2021,2020 1ºSem,55,-33.4466,-70.6461
4673,Código: 50776,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,(MR) ELEUTERIO RAMIREZ/SANTA ROSA,UF 4.800,$ 141.741.504,2,2,,49 m²,,59.493.301,30-01-2021,2020 1ºSem,55,-33.4485,-70.6465
4674,Código: 102064281,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,SAn Francisco,UF 3.500,$ 103.353.180,2,1,,41 m²,45 m²,40.263.988,07-06-2019,2020 1ºSem,55,-33.4491,-70.6476
4675,,,,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,2,:superficieTerreno: m²,67 m²,70 m²,65.427.959,05-11-2020,2020 1ºSem,50,-33.445,-70.6444
4676,Código: 1028081006-4,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Eleuterio Ramírez,UF 2.990,$ 88.293.145,2,2,,"44,7 m²","44,7 m²",44.691.989,08-06-2021,2020 1ºSem,55,-33.4483,-70.6473
4677,Código: 1028046052-75,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Isidro,UF 2.000,$ 59.058.960,1,1,,32 m²,32 m²,20.403.227,17-06-2021,2020 1ºSem,55,-33.4463,-70.6439
4678,Código: 51371,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Francisco/Eleuterio Ramírez,UF 2.400,$ 70.870.752,1,1,,37 m²,,25.010.448,25-02-2021,2020 1ºSem,55,-33.4488,-70.6467
4679,Código: 102007984,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Serrano / Tarapacá / Mero Universidad de Chile,UF 2.430,$ 71.756.636,1,1,,33 m²,35 m²,30.113.014,16-05-2021,2020 1ºSem,55,-33.447,-70.6484
4680,Código: 102003528,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Departamento para inversión cercano a Barrio Lastarria,$ 66.000.000,"UF 2.235,05",1,1,,35 m²,35 m²,31.434.066,29-06-2021,2020 1ºSem,50,-33.4445,-70.6403
4681,Código: 102008016,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Serrano / Tarapacá / Metro Universidad de Chile,UF 2.430,$ 71.756.636,1,1,,33 m²,35 m²,30.113.014,24-05-2021,2020 1ºSem,55,-33.4459,-70.649
4682,Código: 21601,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Curicó,UF 4.400,$ 129.929.712,2,2,,52 m²,52 m²,39.031.852,05-01-2021,2020 1ºSem,50,-33.4458,-70.6412
4683,,,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Alonso de Ovalle/Londres,$ 68.000.000,"UF 2.302,78",1,1,,31 m²,,23.505.242,27-03-2021,,,-33.4455,-70.6479
4684,,,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Rosa / Tarapaca,$ 80.000.000,"UF 2.709,16",2,2,,43 m²,50 m²,35.436.030,29-06-2021,2020 1ºSem,55,-33.447,-70.6455
4685,Código: P4162,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,CURICÓ / SAN ISIDRO,$ 125.000.000,"UF 4.233,06",3,2,,69 m²,2 m²,,11-03-2019,,,-33.4462,-70.644
4686,Código: 1028024050-180,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Acogedor Departamento cercano a 3 Líneas de Metro,UF 3.290,$ 97.151.989,2,1,,58 m²,63 m²,47.331.050,20-05-2021,2020 1ºSem,55,-33.4498,-70.6401
4687,,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Isidro / Sara del Campo,$ 105.000.000,"UF 3.555,77",2,2,,53 m²,54 m²,45.960.875,20-03-2021,2020 1ºSem,50,-33.4446,-70.6443
4688,,,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Marín / Lira,$ 95.000.000,"UF 3.217,12",2,2,,58 m²,60 m²,50.691.598,10-02-2021,2020 1ºSem,55,-33.4465,-70.6403
4689,Código: 102058526,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santiago Centro,UF 3.200,$ 94.494.336,2,2,,50 m²,53 m²,37.121.391,06-02-2019,2020 1ºSem,55,-33.4497,-70.6416
4690,Código: 102005260,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Victoria 492,UF 2.900,$ 85.635.492,2,1,,45 m²,45 m²,33.382.780,13-06-2021,2020 1ºSem,55,-33.4487,-70.6415
4691,,,,ARTURO PRAT/ELEUTERIO RAMIREZ,$ 59.000.000,UF 1.998,1,1,,27 m²,27 m²,20.300.240,16-04-2020,,,-33.4494,-70.6491
4692,Código: 102037990,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Arturo Prat / Eleuterio Ramírez,UF 2.050,$ 60.535.434,,1,,26 m²,26 m²,,30-01-2019,2020 1ºSem,55,-33.4494,-70.6491
4693,Código: P4110,Casa,Casa en Venta Usado Santiago - Metropolitana Ver ubicación,CÓNDOR / SANTA ROSA,$ 180.000.000,"UF 6.095,6",3,1,125 m²,125 m²,,,11-03-2019,2020 1ºSem,34,-33.4496,-70.6445
4694,Código: 102053787,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,LIRA/SANTA ISABEL,UF 3.084,$ 91.068.916,2,2,,47 m²,47 m²,37.387.036,07-02-2019,2020 1ºSem,55,-33.448,-70.64
4695,Código: 1028026045-172,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Walker Martinez,UF 3.300,$ 97.447.284,3,2,,69 m²,75 m²,43.610.707,02-05-2021,2020 1ºSem,36,-33.5221,-70.5899
4696,,,,,,,,,,,,,,,,-33.5275,-70.5886
4697,Código: 101014305,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 20.000,$ 590.589.600,6,4,4.790 m²,378 m²,378 m²,247.892.263,03-01-2020,,,-33.2734,-70.7067
4698,Código: 101122739,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 21.500,$ 634.883.820,4,4,5.000 m²,400 m²,,329.667.414,22-09-2020,,,-33.2797,-70.7047
4699,Código: 101122739,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 21.500,$ 634.883.820,4,4,5.000 m²,400 m²,,329.667.414,22-09-2020,,,-33.2797,-70.7047
4700,Código: 2187,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,"Chicureo Poniente, Condominio El Algarrobal I, sitio",UF 22.500,$ 664.413.300,6,4,5.000 m²,485 m²,,266.711.478,05-11-2020,,,-33.2751,-70.7075
4701,Código: 6215,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,"Condominio El Algarrobal II,",UF 14.990,$ 442.646.905,6,4,5.000 m²,260 m²,,239.748.191,05-11-2020,,,-33.2785,-70.7088
4702,Código: 101373415,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Uno Sur,$ 120.000.000,"UF 4.063,74",4,1,160 m²,60 m²,,39.382.718,21-12-2020,2020 1ºSem,40,-33.5049,-70.7505
4703,Código: 1028063025-38,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Bergen,UF 10.200,$ 301.200.696,3,2,,110 m²,110 m²,123.519.062,24-05-2021,2020 1ºSem,91,-33.4047,-70.5627
4704,,,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,ALONSO DE CÓRDOVA,UF 13.800,$ 407.506.824,4,3,,140 m²,186 m²,,10-05-2019,2020 1ºSem,88,-33.4069,-70.5698
4705,Código: Add1071490,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Upsala a pasos de Metro Manquehue,UF 10.790,$ 318.623.089,3,2,125 m²,113 m²,125 m²,127.105.077,22-05-2021,2020 1ºSem,91,-33.4038801,-70.5613619
4706,Código: 102373746,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Las Clarisas con Av. Las Condes,UF 8.800,$ 259.859.424,2,2,,66 m²,84 m²,91.314.792,07-01-2021,2020 1ºSem,109,-33.4057,-70.56
4707,Código: 377443,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Manquehue Norte/Cerro El Plomo,UF 13.500,$ 398.647.980,3,2,,140 m²,167 m²,149.705.409,15-02-2021,2020 1ºSem,77,-33.4028,-70.5685
4708,Código: 20240,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Plaza Brasilia/ Las Condes,UF 18.950,$ 559.583.646,4,5,,260 m²,320 m²,383.708.933,05-03-2020,2020 1ºSem,77,-33.4019,-70.5685
4709,Código: 102004955,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Cercano a Metro Manquehue,UF 13.100,$ 386.836.188,4,3,,122 m²,135 m²,168.061.007,28-09-2020,2020 1ºSem,91,-33.4057,-70.5667
4710,Código: 102058362,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Estocolmo Ibsen,UF 12.500,$ 369.118.500,3,2,,120 m²,120 m²,165.468.358,07-02-2019,2020 1ºSem,91,-33.4062,-70.5626
4711,Código: 20697,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Cerro el Plomo,UF 11.200,$ 330.730.176,4,3,,130 m²,130 m²,127.307.227,11-02-2021,2020 1ºSem,77,-33.4012,-70.5638
4712,Código: 102008860,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Noruega,UF 6.700,$ 197.847.516,2,2,,66 m²,72 m²,77.207.644,28-05-2021,2020 1ºSem,91,-33.4067,-70.5666
4713,Código: 1028076025-20,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Los Militares / Jutlandia,UF 16.500,$ 487.236.420,4,3,,156 m²,210 m²,173.349.543,31-05-2021,2020 1ºSem,91,-33.404,-70.5642
4714,Código: 102373718,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Las Clarisas con Av. Las Condes,UF 8.500,$ 251.000.580,2,2,,60 m²,82 m²,82.910.572,07-01-2021,2020 1ºSem,109,-33.4057,-70.56
