,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
5056,Código: 101006071,Casa,Casa en Venta Usado La Granja - Metropolitana Ver ubicación,VILLARRICA,$ 500.000.000,"UF 16.932,23",2,1,1.200 m²,,,63.150.820,18-05-2021,2020 1ºSem,34,-33.524,-70.6118
5057,Código: 101052827,Casa,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,Nonato Coo con Domingo Tocornal,"UF 2.745,04",$ 81.059.603,2,1,66 m²,55 m²,,15.203.976,08-02-2021,2020 1ºSem,29,-33.6004,-70.5608
5058,Código: 101052827,Casa,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,Nonato Coo con Domingo Tocornal,"UF 2.745,04",$ 81.059.603,2,1,66 m²,55 m²,,15.203.976,08-02-2021,2020 1ºSem,29,-33.6004,-70.5608
5059,Código: 101016083,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Liray Lo pinto,UF 30.000,$ 885.884.400,5,7,5.000 m²,400 m²,,288.323.639,26-06-2020,,,-33.2617,-70.7214
5060,,,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Golf de Manquehue,UF 45.500,$ 1.343.591.340,5,6,,658 m²,658 m²,806.004.075,13-06-2021,2020 1ºSem,105,-33.3362,-70.5605
5061,Código: 1028056017-14,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Los Trapenses,UF 29.900,$ 882.931.452,6,5,1.227 m²,356 m²,,499.657.166,19-05-2021,2020 1ºSem,72,-33.3385,-70.5631
5062,Código: 101162012,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Gran Vista,UF 32.000,$ 944.943.360,4,3,1.200 m²,400 m²,,467.362.571,15-06-2021,2020 1ºSem,72,-33.3382,-70.5652
5063,Código: 102078733,Departamento,Departamento en Venta Usado Quinta Normal - Metropolitana Ver ubicación,San Pablo/ Metro Gruta de Lourdes,UF 2.460,$ 72.642.520,1,1,,34 m²,36 m²,18.272.488,10-06-2021,2020 1ºSem,37,-33.4379,-70.6903
5064,Código: 102078732,Departamento,Departamento en Venta Usado Quinta Normal - Metropolitana Ver ubicación,San Pablo/ Metro Gruta de Lourdes,UF 2.460,$ 72.642.520,1,1,,34 m²,36 m²,18.272.488,10-06-2021,2020 1ºSem,37,-33.4379,-70.6903
5065,Código: 52864,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Julia Bernstein/Reina Alta,UF 26.500,$ 782.531.220,4,3,1.046 m²,350 m²,,293.346.742,19-05-2021,2020 1ºSem,68,-33.447,-70.5233
5066,,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,REINA ALTA,UF 32.000,$ 944.943.360,4,3,3.940 m²,380 m²,,577.648.783,18-05-2021,2020 1ºSem,76,-33.4425,-70.5216
5067,Código: 52625,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Julia Bernstein/Alvaro Casanova,UF 24.900,$ 735.284.052,6,5,1.000 m²,181 m²,,208.583.536,01-05-2021,2020 1ºSem,68,-33.4472,-70.5232
5068,Código: 101030953,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,MARIA MONVEL,UF 21.412,$ 632.285.225,4,2,960 m²,234 m²,234 m²,352.248.457,04-06-2021,2020 1ºSem,68,-33.4425,-70.5264
5069,Código: 101032675,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,AV. NUEVA PRINCIPE DE GALES - LAS PERDICES,UF 13.980,$ 412.822.130,4,3,612 m²,"236,7 m²","236,7 m²",173.473.446,08-01-2019,2020 1ºSem,68,-33.44699642,-70.52992349
5070,Código: 101054761,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos Silva Vildósola,UF 26.100,$ 770.719.428,4,2,1.000 m²,230 m²,230 m²,179.726.098,07-02-2019,2020 1ºSem,68,-33.4422,-70.5261
5071,Código: 101135374,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,The British Royal School- En Condominio,UF 24.900,$ 735.284.052,5,5,763 m²,278 m²,,270.317.756,08-06-2021,2020 1ºSem,76,-33.4474,-70.5228
5072,,,,,:precioUF:,$ 841.590.180,3,3,801 m²,264 m²,,285.860.135,20-11-2019,,68,-33.4431,-70.5228
5073,Código: Add595141,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos Silva Vildósola,UF 26.800,$ 791.390.064,5,5,1.550 m²,,364 m²,308.550.122,09-01-2019,2020 1ºSem,68,-33.4425027,-70.5248789
5074,Código: Add510270,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos silva Vildosola,$ 650.000.000,"UF 22.011,9",4,2,"953,7 m²",,170 m²,,25-07-2018,2020 1ºSem,68,-33.4422368,-70.5261001
5075,,,:direccion: Ver ubicación,"Julia Berstein, Álvaro Casanova, La Reina",UF 23.900,$ 705.754.572,5,4,651 m²,220 m²,,215.325.738,24-06-2021,,68,-33.445,-70.5235
5076,Código: 27700,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Paseo del Santuario,UF 49.900,$ 1.473.521.052,4,4,1.200 m²,500 m²,,589.020.602,19-05-2021,2020 1ºSem,84,-33.3213,-70.5425
5077,Código: 101078667,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,SANTUARIO EL VALLE,UF 38.000,$ 1.122.120.240,4,4,1.070 m²,435 m²,,457.306.279,05-06-2021,2020 1ºSem,84,-33.3213,-70.5467
5078,,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,avenida Los trapenses,UF 36.000,$ 1.063.061.280,6,5,953 m²,"399,9 m²",,425.346.433,11-12-2019,2020 1ºSem,84,-33.3236,-70.5459
5079,Código: 101063742,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,CAMINO FARELLONES - QUINCHAMALÍ,UF 30.000,$ 885.884.400,7,6,14.000 m²,420 m²,,426.591.485,23-04-2019,,,-33.3657,-70.4829
5080,Código: 28953,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Pastor Fernández/El Remanso,"UF 31.999,99",$ 944.943.064,4,3,5.600 m²,300 m²,,369.996.539,04-03-2021,2020 1ºSem,74,-33.361,-70.4814
5081,Código: 53246,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Pastor Fernandez // La Puntilla/Plaza San Enrique // Colegio Maimónides School,UF 19.990,$ 590.294.305,4,4,1.500 m²,270 m²,,133.708.144,15-06-2021,2020 1ºSem,74,-33.3626,-70.4853
5082,Código: 101071054,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino del Bajo - Pastor Fernández,UF 44.850,$ 1.324.397.178,5,6,6.900 m²,400 m²,,312.424.144,10-10-2019,2020 1ºSem,74,-33.362,-70.4837
5083,,,,,,,,,,486 m²,,333.076.781,24-06-2021,,,-33.6599,-70.532
5084,Código: 18286,Casa,Casa en Venta Usado Buin - Metropolitana Ver ubicación,Molina,UF 9.408,$ 277.813.347,3,3,1.000 m²,250 m²,,85.400.430,05-11-2020,,,-33.7314,-70.7424
5085,Código: 52379,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,San Eugenio (AG)/Carlos Dittborn,UF 2.800,$ 82.682.544,1,1,,40 m²,,39.768.671,14-04-2021,2020 1ºSem,58,-33.463,-70.6249
5086,Código: 51197,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Salvador/Platon,$ 115.000.000,"UF 3.894,41",2,2,,86 m²,,24.858.547,03-06-2021,2020 1ºSem,36,-33.4637,-70.6212
5087,Código: 52895,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,(AR) Santa Elena/Maule,$ 53.000.000,"UF 1.794,82",1,1,,29 m²,,20.698.901,19-05-2021,2020 1ºSem,56,-33.4655,-70.6286
5088,Código: 101375899,Casa,Casa en Venta Usado P. Aguirre Cerda - Metropolitana Ver ubicación,Angel Guarelo / Alejandro Escarlatti,$ 120.000.000,"UF 4.063,74",3,2,"184,6 m²","120,4 m²",,24.255.140,16-05-2021,2020 1ºSem,36,-33.4899,-70.6728
5089,,,,,,,,,,,,,,,,,
5090,,,,,,$ 510.860.004,4,4,716 m²,265 m²,,238.955.285,05-03-2021,,,-33.304,-70.6653
5091,Código: 101005917,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chamisero / Chicureo,UF 12.500,$ 369.118.500,4,3,580 m²,150 m²,,95.826.346,26-05-2021,2020 1ºSem,62,-33.3094,-70.66
5092,Código: 101021251,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chamisero,UF 13.600,$ 401.600.928,4,4,478 m²,176 m²,,156.614.736,11-05-2021,2020 1ºSem,62,-33.3076,-70.6625
5093,,,,,UF 12.600,$ 372.071.448,4,4,400 m²,173 m²,,141.155.593,31-03-2021,2020 1ºSem,62,-33.3064,-70.6613
5094,Código: 1028080034-2,Casa,Casa en Venta Usado Buin - Metropolitana Ver ubicación,valle araucarias,$ 205.000.000,"UF 6.942,22",4,3,320 m²,"128,4 m²",,79.650.529,09-06-2021,,,-33.7551,-70.7432
5095,,,,,,,,,,,,,,,,-33.7542,-70.74
5096,Código: 101078131,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,Linda casa Mejor sector Huechuraba!! FUERA DE CONDOMINIO!!,UF 10.000,$ 295.294.800,4,4,450 m²,161 m²,,99.827.423,18-04-2021,2020 1ºSem,46,-33.3475,-70.6684
5097,Código: 101007119,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,"Pedro Fontova, El Carmen",UF 11.300,$ 333.683.124,4,4,390 m²,170 m²,,130.456.990,07-06-2021,2020 1ºSem,46,-33.3481,-70.6664
5098,,,,Los Fresnos,UF 11.300,$ 333.683.124,5,4,439 m²,192 m²,,119.132.704,26-06-2021,2020 1ºSem,46,-33.3455,-70.668
5099,Código: 101074111,Casa,Casa en Venta Usado Huechuraba - Metropolitana Ver ubicación,Oportunidad!! Casa dentro Condominio,UF 6.650,$ 196.371.042,4,4,"284,5 m²",120 m²,,112.930.091,15-04-2020,2020 1ºSem,46,-33.3423,-70.6671
5100,Código: 101012508,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Las Brisas Norte,UF 14.300,$ 422.271.564,4,4,"715,9 m²","284,8 m²","284,8 m²",222.897.150,07-02-2019,2020 1ºSem,48,-33.2164,-70.6665
5101,Código: 15510,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Camino Gran Vista,UF 14.500,$ 428.177.460,4,3,,210 m²,210 m²,216.300.715,05-04-2021,2020 1ºSem,68,-33.4154,-70.5183
5102,Código: 1564811,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,El Remanso / San Carlos de Apoquindo.,UF 15.800,$ 466.565.784,3,2,,174 m²,,223.216.590,11-02-2020,2020 1ºSem,68,-33.4154,-70.5183
5103,Código: 101034894,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,La Foresta,UF 40.000,$ 1.181.179.200,4,4,2.100 m²,700 m²,,688.400.674,02-01-2020,2020 1ºSem,73,-33.4118,-70.5188
5104,Código: 14093,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino Los Refugios - El Arrayán,UF 27.000,$ 797.295.960,6,6,5.800 m²,500 m²,,449.745.016,05-11-2020,2020 1ºSem,74,-33.3589,-70.4848
5105,Código: 101077114,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Condominio Los Quillayes,UF 42.000,$ 1.240.238.160,7,5,7.200 m²,495 m²,,545.300.840,12-01-2021,2020 1ºSem,74,-33.358,-70.4836
5106,Código: 101036828,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,CARLOS SILVA VILDOSOLA,UF 17.600,$ 519.718.848,4,4,530 m²,272 m²,,152.242.731,04-06-2021,2020 1ºSem,67,-33.4383,-70.5375
5107,Código: 102045439,Departamento,Departamento en Venta Usado La Reina - Metropolitana Ver ubicación,Nicanor Plaza - Helsby,UF 15.900,$ 469.518.732,3,3,,140 m²,260 m²,158.590.309,31-03-2021,2020 1ºSem,78,-33.4351,-70.5321
5108,Código: 42165,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Padre Hurtado/Valenzuela Puelma,UF 23.500,$ 693.942.780,4,3,1.343 m²,275 m²,,339.240.720,04-05-2021,2020 1ºSem,68,-33.4327,-70.5301
5109,,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Helsby,$ 585.000.000,"UF 19.810,71",4,3,973 m²,206 m²,206 m²,168.597.991,06-01-2021,2020 1ºSem,68,-33.4356511,-70.5349684
5110,Código: 1028018067-242,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,LAS BRISAS 2,UF 10.500,$ 310.059.540,,,5.015 m²,,,101.503.222,10-06-2021,,,-33.2374,-70.6955
5111,Código: 101078142,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Las Brisas de Chicureo LM,UF 26.900,$ 794.343.012,5,4,2.963 m²,339 m²,,257.167.058,23-04-2021,,,-33.2374,-70.6959
5112,Código: 101053291,Casa,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,av mexico con san Carlos,$ 68.000.000,"UF 2.302,78",4,2,60 m²,69 m²,,13.860.426,15-06-2021,2020 1ºSem,29,-33.6021,-70.5571
5113,Código: 101058089,Casa,Casa en Venta Usado Curacaví - Metropolitana Ver ubicación,Camino Hacienda de Curacavi,$ 370.000.000,"UF 12.529,85",:dormitoriosText:,3,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,,,-33.3919,-71.1728
5114,Código: 102712053,Departamento,Departamento en Venta Usado Independencia - Metropolitana Ver ubicación,Gamero/ Av. Fermin Vivaceta,UF 2.000,$ 59.058.960,1,1,,29 m²,29 m²,28.797.401,19-12-2020,2020 1ºSem,41,-33.4213,-70.6615
5115,Código: 1028050048-56,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,"Brasil, Rojas Magallanes",$ 650.000.000,"UF 22.011,9",3,2,1.000 m²,106 m²,,125.903.887,19-02-2021,2020 1ºSem,47,-33.5391,-70.5847
5116,Código: 101032389,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,Ecuador con Enrique Olivares,$ 200.000.000,"UF 6.772,89",3,3,225 m²,150 m²,,59.662.441,04-10-2019,2020 1ºSem,47,-33.539,-70.5807
5117,Código: 102375473,Departamento,Departamento en Venta Usado Maipú - Metropolitana Ver ubicación,cuatro poniente / del ferrocarril,UF 3.200,$ 94.494.336,2,2,,72 m²,72 m²,41.099.150,26-04-2021,2020 1ºSem,16,-33.5422,-70.7817
5118,Código: 26969,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Pasaje Quelco,$ 95.000.000,"UF 3.217,12",4,1,127 m²,113 m²,,27.168.645,02-05-2021,2020 1ºSem,32,-33.5402,-70.7837
5119,Código: 1028080013-19,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,SE VENDE DEPTO 2 DORM FERNADEZ ALBANO,$ 75.000.000,"UF 2.539,83",2,1,,44 m²,44 m²,19.424.726,20-06-2021,,,-33.5233,-70.6537
5120,Código: 102075944,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Santa Clara - Gran Avenida,UF 3.270,$ 96.561.399,3,1,,"54,6 m²","57,5 m²",49.247.167,12-10-2020,,,-33.5204,-70.6556
5121,,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Santa Clara - Gran Avenida,UF 3.730,$ 110.144.960,3,2,,"61,7 m²","64,9 m²",36.648.824,12-10-2020,,,-33.5204,-70.6556
5122,Código: 19312,Casa,Casa en Venta Usado La Cisterna - Metropolitana Ver ubicación,Eulogio Altamirano,$ 520.000.000,"UF 17.609,52",10,4,1.240 m²,300 m²,,168.245.365,05-11-2020,2020 1ºSem,28,-33.5253,-70.6576
5123,Código: 102375220,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Av. Fernández Albano / Esmeralda,UF 2.800,$ 82.682.544,3,2,,58 m²,61 m²,31.135.724,26-03-2021,2020 1ºSem,38,-33.5244,-70.6585
5124,Código: 102075940,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Santa Clara - Gran Avenida,UF 2.730,$ 80.615.480,2,1,,"43,6 m²","46,4 m²",71.825.484,12-10-2020,,,-33.5204,-70.6556
5125,,,,,UF 3.275,$ 96.709.047,2,2,,"48,6 m²","51,6 m²",37.215.509,12-10-2020,,,-33.5204,-70.6556
5126,Código: 101008026,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chamisero /Dunalastair,UF 12.800,$ 377.977.344,5,4,567 m²,154 m²,,94.065.363,27-05-2021,2020 1ºSem,62,-33.3078,-70.657
5127,Código: 22946,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Quebrada vitor,$ 450.000.000,"UF 15.239,01",4,2,890 m²,243 m²,,159.422.807,06-02-2021,2020 1ºSem,51,-33.469,-70.5337
5128,,,,,,,,,,,,,,,,,-70.5502
5129,,,,,,,,,,,,,:fechaPublicacionDespliegue:,,,-33.4277,-70.5568
5130,Código: D3688,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,MARTÍN ALONSO PINZON / TOMÁS MORO,$ 300.000.000,"UF 10.159,34",3,3,,238 m²,80 m²,,11-03-2019,,,-33.4204,-70.5532
5131,Código: 101070636,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,TOMAS MORO/ ALEJANDRO FLEMING,UF 17.880,$ 527.987.102,6,4,717 m²,180 m²,,218.395.678,03-09-2019,,,-33.4253,-70.5574
5132,Código: Add658765,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Mayecura,$ 860.000.000,"UF 29.123,44",4,1,568 m²,,275 m²,184.771.671,23-09-2019,,,-33.4223419,-70.5554509
5133,Código: 1028056031-309,Departamento,Departamento en Venta Usado Providencia - Metropolitana Ver ubicación,General Flores,UF 7.990,$ 235.940.545,1,1,,"69,4 m²","69,4 m²",564.574.135,11-11-2020,2020 1ºSem,68,-33.4264,-70.6201
5134,,,,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,2020 1ºSem,68,-33.4253,-70.6207
5135,,,,,,,,,,,,,,,,,
5136,Código: 102007868,Departamento,Departamento en Venta Usado Providencia - Metropolitana Ver ubicación,Edificio Now - Avenida El Cerro - Hotel Sheraton,UF 7.990,$ 235.940.545,2,2,,75 m²,87 m²,110.571.549,20-01-2021,2020 1ºSem,69,-33.4224,-70.6222
5137,Código: 26747,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Keller,UF 12.600,$ 372.071.448,5,3,223 m²,"179,7 m²",,157.569.278,28-04-2021,,,-33.4288,-70.6208
5138,Código: 27130,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Froilán Roa,UF 3.890,$ 114.869.677,3,2,,67 m²,67 m²,49.331.225,11-05-2021,2020 1ºSem,39,-33.5154,-70.5992
5139,Código: 102027315,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Froilán Lagos Sepúlveda con Américo Vespucio,$ 75.000.000,"UF 2.539,83",2,1,,50 m²,56 m²,28.550.303,20-06-2021,2020 1ºSem,39,-33.514,-70.5941
5140,Código: 102376403,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Froilán Roa / Lago Pirihueico,UF 3.600,$ 106.306.128,2,2,,47 m²,56 m²,39.508.402,16-06-2021,2020 1ºSem,39,-33.514,-70.5926
5141,Código: 1028056031-306,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Virgo,UF 14.900,$ 439.989.252,3,2,200 m²,120 m²,,99.200.792,29-10-2020,2020 1ºSem,99,-33.38,-70.5487
5142,Código: Add613703,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,"Coqueta casa a pasos de Padre Hurtado, Vitacura",UF 13.000,$ 383.883.240,3,3,210 m²,250 m²,78 m²,,19-02-2019,,,-33.3801318,-70.5483342
5143,Código: 416872,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Casas De Lo Matta,UF 13.500,$ 398.647.980,3,2,,114 m²,128 m²,127.080.636,02-05-2021,2020 1ºSem,67,-33.3865,-70.5432
5144,Código: 101010972,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Los Romanos - Tabancura,UF 19.900,$ 587.636.652,3,3,355 m²,185 m²,,218.724.563,09-06-2021,2020 1ºSem,76,-33.3824,-70.5424
5145,Código: 101015549,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Matta,UF 19.500,$ 575.824.860,3,3,270 m²,185 m²,,150.230.221,30-05-2021,2020 1ºSem,76,-33.3867,-70.5453
5146,Código: 101161977,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Santuario del Valle,UF 38.000,$ 1.122.120.240,4,3,1.070 m²,435 m²,,457.306.279,04-06-2021,2020 1ºSem,84,-33.3173,-70.5453
5147,Código: 101031004,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Poniente,UF 16.890,$ 498.752.917,4,5,5.400 m²,400 m²,,290.176.676,16-10-2019,,,-33.2572,-70.7094
5148,Código: 101374323,Casa,Casa en Venta Usado Cerrillos - Metropolitana Ver ubicación,avenida cerillos con comercio,$ 170.000.000,"UF 5.756,96",3,1,335 m²,130 m²,,33.841.556,05-02-2021,2020 1ºSem,32,-33.493,-70.7125
5149,,,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Av Macul 6305,UF 2.680,$ 79.139.006,2,1,,45 m²,45 m²,885.393,28-01-2021,2020 1ºSem,43,-33.5079,-70.5914
5150,Código: 101078141,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,CONDOMINIO HACIENDA CHICUREO / PIEDRA ROJA (LM),UF 27.500,$ 812.060.700,5,4,2.431 m²,388 m²,,377.115.673,09-06-2021,,,-33.2889,-70.6375
5151,Código: 101042353,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,(Hacienda Chicureo),UF 22.900,$ 676.225.092,5,4,3.200 m²,330 m²,,226.664.476,17-06-2019,,,-33.2825,-70.6386
5152,Código: 101012006,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Piedra Roja,UF 24.000,$ 708.707.520,3,4,1.500 m²,320 m²,,239.806.547,03-01-2020,,,-33.2847,-70.6394
5153,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,6,9,4.660 m²,860 m²,,830.351.337,18-05-2021,,,-33.2815,-70.637
5154,,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Piedra Roja,UF 26.500,$ 782.531.220,7,5,4.099 m²,400 m²,,361.831.078,03-01-2020,,,-33.2876,-70.6382
5155,Código: 52846,Casa,Casa en Venta Usado San Bernardo - Metropolitana Ver ubicación,(AR) Las Araucarias/Parque Puyehue,$ 69.000.000,"UF 2.336,65",3,2,93 m²,90 m²,,19.078.921,19-05-2021,2020 1ºSem,26,-33.6185,-70.7061
5156,Código: 102711747,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Plaza Castelar/ Isabel la Católica,$ 53.000.000,"UF 1.794,82",2,1,,"44,3 m²",47 m²,12.331.874,15-05-2020,,,-33.526,-70.6754
5157,Código: 101032388,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,Camino el Bosque con Camino Melipilla,$ 140.000.000,"UF 4.741,02",5,4,144 m²,114 m²,,50.132.751,04-10-2019,2020 1ºSem,29,-33.5471,-70.7912
5158,Código: 1028080013-48,Casa,Casa en Venta Usado Estación Central - Metropolitana Ver ubicación,GUILLERMO FRANKE,$ 250.000.000,"UF 8.466,12",5,2,180 m²,100 m²,,24.562.827,17-03-2021,2020 1ºSem,24,-33.4634,-70.6971
5159,,,Casa en Venta Usado Puente Alto - Metropolitana Ver ubicación,Ramón Venegas/Angel Pimentel,$ 82.000.000,"UF 2.776,89",3,2,100 m²,78 m²,,23.255.518,01-05-2021,2020 1ºSem,33,-33.5856,-70.5548
5160,Código: 53124,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Pje San Luis (AR)/Madre Bonifacia Rodríguez,$ 77.000.000,"UF 2.607,56",4,2,131 m²,108 m²,,12.432.456,04-06-2021,,,-33.1834,-70.6569
5161,Código: 101006054,Casa,Casa en Venta Usado Cerrillos - Metropolitana Ver ubicación,LOS PRESIDENTES,$ 63.000.000,"UF 2.133,46",3,1,140 m²,105 m²,,20.032.055,18-05-2021,2020 1ºSem,23,-33.489,-70.7285
5162,Código: 1028076006-235,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Av. Manquehue Norte y Las Encinas,UF 28.600,$ 844.543.128,3,4,,300 m²,310 m²,265.630.012,24-06-2021,,,-33.3822,-70.5803
5163,Código: 101135307,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Luis Carrera / Candelaria Goyenechea,UF 23.500,$ 693.942.780,4,4,336 m²,230 m²,,224.811.804,16-05-2021,,,-33.3879,-70.5869
5164,,,,,,,,,,,,,,,,,
5165,Código: 102132819,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Remodelado - Joaquin Cerda,UF 12.800,$ 377.977.344,3,2,,131 m²,143 m²,163.111.985,25-05-2021,2020 1ºSem,81,-33.3852,-70.5805
5166,Código: 101135372,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Borde Río- Acceso costanera,UF 24.000,$ 708.707.520,5,3,520 m²,190 m²,,292.554.005,08-06-2021,,,-33.3829,-70.5838
5167,Código: 102135348,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Remodelado - Joaquin Cerda,UF 12.800,$ 377.977.344,3,2,,131 m²,143 m²,163.111.985,30-05-2021,2020 1ºSem,81,-33.3852,-70.5805
5168,Código: 101005041,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Escrivá de Balaguer / Lo Arcaya,UF 23.500,$ 693.942.780,3,2,510 m²,140 m²,,266.116.856,08-06-2021,2020 1ºSem,98,-33.3835,-70.5839
5169,Código: 6915,Casa,Casa en Venta Usado Pirque - Metropolitana Ver ubicación,EL CHALACO / PIRQUE,UF 13.450,$ 397.171.506,3,3,5.200 m²,300 m²,,8.428.141,15-06-2021,,,-33.7145,-70.5515
5170,Código: 101013977,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chicureo Centro,UF 14.900,$ 439.989.252,5,3,5.271 m²,320 m²,,180.995.394,20-08-2019,,,-33.264,-70.6734
5171,Código: 101123240,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chamisero,UF 9.500,$ 280.530.060,3,3,331 m²,132 m²,,111.111.214,28-05-2021,2020 1ºSem,62,-33.3113,-70.658
5172,Código: 101018729,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Chamisero,UF 13.500,$ 398.647.980,3,3,402 m²,160 m²,,146.732.494,31-05-2021,2020 1ºSem,62,-33.3152,-70.6547
